chrom	start	end	strand	nb_ccr	circ_rna_name	exons_id_start	exons_id_end	transcript_id_start	transcript_id_end	gene_id_start	gene_id_end	intron_name	start_i	end_i	gene_id_i	exon_id_i	exon_id_ife	exons_start_end_ife	gene_id_ife
1	31980771	31982095	+	16	circRNA_4231	ENSSSCE00000034744_5_c_+	ENSSSCE00000034745_3_c_+	ENSSSCT00000004637	ENSSSCT00000004637	ENSSSCG00000004196	ENSSSCG00000004196								
1	32316913	32354628	-	13	circRNA_11334	ENSSSCE00000429028_3_c_-,ENSSSCE00000235647_3_c_-	ENSSSCE00000422880_5_c_-,ENSSSCE00000285150_5_c_-	ENSSSCT00000037551,ENSSSCT00000037683	ENSSSCT00000037551,ENSSSCT00000037683	ENSSSCG00000036790,ENSSSCG00000036790	ENSSSCG00000036790,ENSSSCG00000036790								
1	32324752	32354628	-	6	circRNA_1481	ENSSSCE00000425793_3_c_-,ENSSSCE00000274445_3_c_-	ENSSSCE00000422880_5_c_-,ENSSSCE00000285150_5_c_-	ENSSSCT00000037551,ENSSSCT00000037683	ENSSSCT00000037551,ENSSSCT00000037683	ENSSSCG00000036790,ENSSSCG00000036790	ENSSSCG00000036790,ENSSSCG00000036790								
1	32520012	32522430	+	12	circRNA_9417	ENSSSCE00000034765_5_c_+	ENSSSCE00000034766_3_c_+	ENSSSCT00000004640	ENSSSCT00000004640	ENSSSCG00000004199	ENSSSCG00000004199								
1	33271333	33278592	-	22	circRNA_3733	ENSSSCE00000034808_3_c_-	ENSSSCE00000034805_5_c_-	ENSSSCT00000004644	ENSSSCT00000004644	ENSSSCG00000004203	ENSSSCG00000004203								
1	33672927	33685503	+	12	circRNA_9720	ENSSSCE00000034829_5_c_+	ENSSSCE00000034832_3_c_+	ENSSSCT00000004646	ENSSSCT00000004647	ENSSSCG00000004205	ENSSSCG00000004205								
1	33672927	33696120	+	6	circRNA_15611	ENSSSCE00000034829_5_c_+	ENSSSCE00000323268_3_c_+,ENSSSCE00000034836_3_c_+	ENSSSCT00000004646	ENSSSCT00000038797,ENSSSCT00000004647	ENSSSCG00000004205	ENSSSCG00000004205,ENSSSCG00000004205								
1	35421645	35422693	+	10	circRNA_8271	ENSSSCE00000290202_5_c_+	ENSSSCE00000291848_3_c_+	ENSSSCT00000030479	ENSSSCT00000030479	ENSSSCG00000024392	ENSSSCG00000024392								
1	36964150	36978525	-	9	circRNA_3403	ENSSSCE00000034965_3_c_-,ENSSSCE00000267890_3_c_-	ENSSSCE00000353250_5_c_-	ENSSSCT00000004665,ENSSSCT00000051154	ENSSSCT00000004665	ENSSSCG00000004220,ENSSSCG00000004220	ENSSSCG00000004220								
1	36964150	36994867	-	6	circRNA_11246	ENSSSCE00000034965_3_c_-,ENSSSCE00000267890_3_c_-	ENSSSCE00000034955_5_c_-	ENSSSCT00000004665,ENSSSCT00000051154	ENSSSCT00000004665	ENSSSCG00000004220,ENSSSCG00000004220	ENSSSCG00000004220								
1	36964150	36973899	-	6	circRNA_14850	ENSSSCE00000034965_3_c_-,ENSSSCE00000267890_3_c_-	ENSSSCE00000034962_5_c_-,ENSSSCE00000291887_5_c_-	ENSSSCT00000004665,ENSSSCT00000051154	ENSSSCT00000004665,ENSSSCT00000051154	ENSSSCG00000004220,ENSSSCG00000004220	ENSSSCG00000004220,ENSSSCG00000004220								
1	36976973	36991472	-	5	circRNA_15371	ENSSSCE00000034961_3_c_-,ENSSSCE00000309446_3_c_-	ENSSSCE00000034956_5_c_-	ENSSSCT00000004665,ENSSSCT00000051154	ENSSSCT00000004665	ENSSSCG00000004220,ENSSSCG00000004220	ENSSSCG00000004220								
1	37122168	37182851	-	5	circRNA_14045	ENSSSCE00000034974_3_c_-	ENSSSCE00000297402_5_c_-	ENSSSCT00000004667	ENSSSCT00000004667	ENSSSCG00000004222	ENSSSCG00000004222								
1	37167040	37187026	-	8	circRNA_16349	ENSSSCE00000034973_3_c_-,ENSSSCE00000291224_3_c_-	ENSSSCE00000414284_5_c_-	ENSSSCT00000004667,ENSSSCT00000027938	ENSSSCT00000054070	ENSSSCG00000004222,ENSSSCG00000004222	ENSSSCG00000004222								
1	39228113	39228323	+	6	circRNA_665	ENSSSCE00000264242_5_c_+	ENSSSCE00000400341_3_c_+,ENSSSCE00000264242_3_c_+	ENSSSCT00000029492	ENSSSCT00000089538,ENSSSCT00000029492	ENSSSCG00000027613	ENSSSCG00000027613,ENSSSCG00000027613						ENSSSCE00000400341,ENSSSCE00000264242,ENSSSCE00000264242	39228102_39228323,39228113_39228323,39228113_39228323	ENSSSCG00000027613_+_c,ENSSSCG00000027613_+_c,ENSSSCG00000027613_+_c
1	40134575	40137899	+	6	circRNA_11350	ENSSSCE00000035062_5_c_+	ENSSSCE00000448837_3_c_+,ENSSSCE00000396176_5_c_+	ENSSSCT00000004682	ENSSSCT00000077810,ENSSSCT00000086900	ENSSSCG00000004237	ENSSSCG00000004237,ENSSSCG00000004237								
1	40148983	40164224	-	14	circRNA_13173	ENSSSCE00000222722_3_c_-	ENSSSCE00000035071_5_c_-	ENSSSCT00000004683	ENSSSCT00000004683	ENSSSCG00000004238	ENSSSCG00000004238								
1	40157757	40164224	-	11	circRNA_9182	ENSSSCE00000035075_3_c_-	ENSSSCE00000035071_5_c_-	ENSSSCT00000004683	ENSSSCT00000004683	ENSSSCG00000004238	ENSSSCG00000004238								
1	40162316	40168232	-	10	circRNA_12059	ENSSSCE00000221985_3_c_-	ENSSSCE00000035068_5_c_-	ENSSSCT00000004683	ENSSSCT00000004683	ENSSSCG00000004238	ENSSSCG00000004238								
1	41144281	41164096	+	14	circRNA_953	ENSSSCE00000035128_5_c_+	ENSSSCE00000035132_3_c_+	ENSSSCT00000004689	ENSSSCT00000004689	ENSSSCG00000004242	ENSSSCG00000004242								
1	41144281	41156428	+	5	circRNA_10295	ENSSSCE00000035128_5_c_+	ENSSSCE00000035131_3_c_+	ENSSSCT00000004689	ENSSSCT00000004689	ENSSSCG00000004242	ENSSSCG00000004242								
1	41144281	41149254	+	6	circRNA_14035	ENSSSCE00000035128_5_c_+	ENSSSCE00000035130_3_c_+	ENSSSCT00000004689	ENSSSCT00000004689	ENSSSCG00000004242	ENSSSCG00000004242								
1	41177343	41207401	+	6	circRNA_10958	ENSSSCE00000035133_5_c_+	ENSSSCE00000035137_3_c_+	ENSSSCT00000004689	ENSSSCT00000004689	ENSSSCG00000004242	ENSSSCG00000004242								
1	41177343	41180922	+	5	circRNA_17137	ENSSSCE00000035133_5_c_+	ENSSSCE00000035135_3_c_+	ENSSSCT00000004689	ENSSSCT00000004689	ENSSSCG00000004242	ENSSSCG00000004242								
1	43097768	43099411	+	5	circRNA_16538	ENSSSCE00000035166_5_c_+	ENSSSCE00000035167_3_c_+	ENSSSCT00000004692	ENSSSCT00000004692	ENSSSCG00000004245	ENSSSCG00000004245								
1	43440860	43441648	+	36	circRNA_1158	ENSSSCE00000176751_5_c_+,ENSSSCE00000417222_5_c_+	ENSSSCE00000176751_3_c_+,ENSSSCE00000417222_3_c_+	ENSSSCT00000004696,ENSSSCT00000072888	ENSSSCT00000004696,ENSSSCT00000072888	ENSSSCG00000004249,ENSSSCG00000004249	ENSSSCG00000004249,ENSSSCG00000004249						ENSSSCE00000176751,ENSSSCE00000417222	43440860_43441648,43440860_43441648	ENSSSCG00000004249_+_c,ENSSSCG00000004249_+_c
1	44163929	44171097	-	27	circRNA_7462	ENSSSCE00000035214_3_c_-	ENSSSCE00000035212_5_c_-	ENSSSCT00000030561	ENSSSCT00000030561	ENSSSCG00000020885	ENSSSCG00000020885								
1	44914496	44916343	-	11	circRNA_1351	ENSSSCE00000187334_3_c_-	ENSSSCE00000035291_5_c_-	ENSSSCT00000004711	ENSSSCT00000004711	ENSSSCG00000004262	ENSSSCG00000004262								
1	44921011	44935340	-	52	circRNA_8838	ENSSSCE00000035289_3_c_-	ENSSSCE00000035283_5_c_-	ENSSSCT00000004711	ENSSSCT00000004711	ENSSSCG00000004262	ENSSSCG00000004262								
1	44926338	44935340	-	9	circRNA_8704	ENSSSCE00000035288_3_c_-	ENSSSCE00000035283_5_c_-	ENSSSCT00000004711	ENSSSCT00000004711	ENSSSCG00000004262	ENSSSCG00000004262								
1	44928512	44935340	-	10	circRNA_15595	ENSSSCE00000035287_3_c_-	ENSSSCE00000035283_5_c_-	ENSSSCT00000004711	ENSSSCT00000004711	ENSSSCG00000004262	ENSSSCG00000004262								
1	44930392	44935340	-	40	circRNA_9815	ENSSSCE00000035286_3_c_-	ENSSSCE00000035283_5_c_-	ENSSSCT00000004711	ENSSSCT00000004711	ENSSSCG00000004262	ENSSSCG00000004262								
1	45175189	45175843	+	11	circRNA_6068	ENSSSCE00000208935_5_c_+	ENSSSCE00000210136_3_c_+	ENSSSCT00000026265	ENSSSCT00000026265	ENSSSCG00000025941	ENSSSCG00000025941								
1	45232833	45233102	+	9	circRNA_7926	ENSSSCE00000267769_5_c_+	ENSSSCE00000267769_3_c_+	ENSSSCT00000040949	ENSSSCT00000040949	ENSSSCG00000035259	ENSSSCG00000035259						ENSSSCE00000267769	45232833_45233102	ENSSSCG00000035259_+_c
1	49470631	49476453	+	13	circRNA_10659	ENSSSCE00000198868_5_c_+	ENSSSCE00000193008_3_c_+	ENSSSCT00000066143	ENSSSCT00000066143	ENSSSCG00000004270	ENSSSCG00000004270								
1	49894309	49899256	-	5	circRNA_5777	ENSSSCE00000035389_3_c_-	ENSSSCE00000035385_5_c_-	ENSSSCT00000004721	ENSSSCT00000004721	ENSSSCG00000004272	ENSSSCG00000004272								
1	49894309	49919338	-	5	circRNA_9040	ENSSSCE00000035389_3_c_-	ENSSSCE00000035383_5_c_-	ENSSSCT00000004721	ENSSSCT00000004721	ENSSSCG00000004272	ENSSSCG00000004272								
1	49916144	49932071	-	8	circRNA_14366	ENSSSCE00000035384_3_c_-	ENSSSCE00000035381_5_c_-	ENSSSCT00000004721	ENSSSCT00000004721	ENSSSCG00000004272	ENSSSCG00000004272								
1	49919212	49941923	-	18	circRNA_12332	ENSSSCE00000035383_3_c_-	ENSSSCE00000035380_5_c_-	ENSSSCT00000004721	ENSSSCT00000004721	ENSSSCG00000004272	ENSSSCG00000004272								
1	49928659	49945305	-	6	circRNA_13042	ENSSSCE00000035382_3_c_-	ENSSSCE00000035379_5_c_-	ENSSSCT00000004721	ENSSSCT00000004721	ENSSSCG00000004272	ENSSSCG00000004272								
1	49931982	49945305	-	14	circRNA_12091	ENSSSCE00000035381_3_c_-	ENSSSCE00000035379_5_c_-	ENSSSCT00000004721	ENSSSCT00000004721	ENSSSCG00000004272	ENSSSCG00000004272								
1	50595625	50596565	+	18	circRNA_5223	ENSSSCE00000343536_5_c_+	ENSSSCE00000383334_3_c_+,ENSSSCE00000276829_3_c_+	ENSSSCT00000004725	ENSSSCT00000004725,ENSSSCT00000054799	ENSSSCG00000004275	ENSSSCG00000004275,ENSSSCG00000004275								
1	50644882	50663384	+	51	circRNA_2164	ENSSSCE00000035489_5_c_+	ENSSSCE00000035495_3_c_+	ENSSSCT00000004725	ENSSSCT00000004725	ENSSSCG00000004275	ENSSSCG00000004275								
1	50644882	50651103	+	6	circRNA_5608	ENSSSCE00000035489_5_c_+	ENSSSCE00000035493_3_c_+	ENSSSCT00000004725	ENSSSCT00000004725	ENSSSCG00000004275	ENSSSCG00000004275								
1	50655823	50663384	+	15	circRNA_8468	ENSSSCE00000326122_5_c_+	ENSSSCE00000035495_3_c_+	ENSSSCT00000045995	ENSSSCT00000004725	ENSSSCG00000004275	ENSSSCG00000004275								
1	50832069	50857783	+	6	circRNA_8524	ENSSSCE00000035502_5_c_+,ENSSSCE00000299704_5_c_+	ENSSSCE00000035504_3_c_+	ENSSSCT00000004726,ENSSSCT00000050145	ENSSSCT00000004726	ENSSSCG00000004276,ENSSSCG00000004276	ENSSSCG00000004276								
1	50832069	50870956	+	11	circRNA_10733	ENSSSCE00000035502_5_c_+,ENSSSCE00000299704_5_c_+	ENSSSCE00000035506_3_c_+	ENSSSCT00000004726,ENSSSCT00000050145	ENSSSCT00000004726	ENSSSCG00000004276,ENSSSCG00000004276	ENSSSCG00000004276								
1	52134345	52179177	+	6	circRNA_13012	ENSSSCE00000366566_5_c_+	ENSSSCE00000035564_3_c_+,ENSSSCE00000397473_3_c_+	ENSSSCT00000039201	ENSSSCT00000004730,ENSSSCT00000054435	ENSSSCG00000004280	ENSSSCG00000004280,ENSSSCG00000004280								
1	53146857	53157947	+	28	circRNA_342	ENSSSCE00000165348_5_c_+	ENSSSCE00000182312_3_c_+	ENSSSCT00000030777	ENSSSCT00000030777	ENSSSCG00000022994	ENSSSCG00000022994								
1	53152425	53157947	+	12	circRNA_5155	ENSSSCE00000195149_5_c_+	ENSSSCE00000182312_3_c_+	ENSSSCT00000030777	ENSSSCT00000030777	ENSSSCG00000022994	ENSSSCG00000022994								
1	53397626	53413955	-	14	circRNA_12037	ENSSSCE00000035638_3_c_-	ENSSSCE00000035633_5_c_-	ENSSSCT00000004742	ENSSSCT00000004742	ENSSSCG00000004289	ENSSSCG00000004289								
1	53409337	53413955	-	26	circRNA_8293	ENSSSCE00000035635_3_c_-	ENSSSCE00000035633_5_c_-	ENSSSCT00000004742	ENSSSCT00000004742	ENSSSCG00000004289	ENSSSCG00000004289								
1	54462731	54469709	-	5	circRNA_13851	ENSSSCE00000035704_3_c_-	ENSSSCE00000035699_5_c_-	ENSSSCT00000004747	ENSSSCT00000004747	ENSSSCG00000004293	ENSSSCG00000004293								
1	54462731	54466491	-	8	circRNA_16455	ENSSSCE00000035704_3_c_-	ENSSSCE00000035701_5_c_-	ENSSSCT00000004747	ENSSSCT00000004747	ENSSSCG00000004293	ENSSSCG00000004293								
1	54465664	54466491	-	5	circRNA_10008	ENSSSCE00000035703_3_c_-	ENSSSCE00000035701_5_c_-	ENSSSCT00000004747	ENSSSCT00000004747	ENSSSCG00000004293	ENSSSCG00000004293								
1	54528561	54529700	-	15	circRNA_10791	ENSSSCE00000035681_3_c_-	ENSSSCE00000035679_5_c_-	ENSSSCT00000004747	ENSSSCT00000004747	ENSSSCG00000004293	ENSSSCG00000004293								
1	54576237	54576836	-	76	circRNA_1735	ENSSSCE00000035716_3_c_-	ENSSSCE00000035715_5_c_-	ENSSSCT00000004748	ENSSSCT00000004748	ENSSSCG00000004294	ENSSSCG00000004294								
1	54576237	54581212	-	14	circRNA_3583	ENSSSCE00000035716_3_c_-	ENSSSCE00000035713_5_c_-	ENSSSCT00000004748	ENSSSCT00000004748	ENSSSCG00000004294	ENSSSCG00000004294								
1	55666251	55669095	+	104	circRNA_2583	ENSSSCE00000035727_5_c_+	ENSSSCE00000035729_3_c_+	ENSSSCT00000065061	ENSSSCT00000065061	ENSSSCG00000035281	ENSSSCG00000035281								
1	55937065	55954186	-	7	circRNA_9929	ENSSSCE00000035758_3_c_-	ENSSSCE00000035797_5_c_-,ENSSSCE00000279445_3_c_+	ENSSSCT00000004757	ENSSSCT00000004757,ENSSSCT00000037698	ENSSSCG00000004303	ENSSSCG00000004303,ENSSSCG00000004306								
1	55990772	55997866	+	5	circRNA_10462	ENSSSCE00000372805_5_c_+	ENSSSCE00000035809_3_c_+	ENSSSCT00000004761	ENSSSCT00000004761	ENSSSCG00000004306	ENSSSCG00000004306								
1	55995700	56000362	+	6	circRNA_3617	ENSSSCE00000035807_5_c_+	ENSSSCE00000035810_3_c_+	ENSSSCT00000004761	ENSSSCT00000004761	ENSSSCG00000004306	ENSSSCG00000004306								
1	56001861	56034992	+	26	circRNA_12317	ENSSSCE00000035811_5_c_+	ENSSSCE00000035818_3_c_+	ENSSSCT00000004761	ENSSSCT00000004761	ENSSSCG00000004306	ENSSSCG00000004306								
1	56001861	56006189	+	13	circRNA_16146	ENSSSCE00000035811_5_c_+	ENSSSCE00000035813_3_c_+	ENSSSCT00000004761	ENSSSCT00000004761	ENSSSCG00000004306	ENSSSCG00000004306								
1	56049752	56052896	-	5	circRNA_18055	ENSSSCE00000035825_3_c_-	ENSSSCE00000035824_5_c_-	ENSSSCT00000004762	ENSSSCT00000004762	ENSSSCG00000004307	ENSSSCG00000004307								
1	56960509	57031666	-	9	circRNA_11971	ENSSSCE00000035845_3_c_-	ENSSSCE00000035840_5_c_-	ENSSSCT00000053939	ENSSSCT00000004766	ENSSSCG00000004311	ENSSSCG00000004311								
1	56960509	56987501	-	13	circRNA_13830	ENSSSCE00000035845_3_c_-	ENSSSCE00000294526_5_c_-	ENSSSCT00000053939	ENSSSCT00000004766	ENSSSCG00000004311	ENSSSCG00000004311								
1	56979831	57031666	-	27	circRNA_4783	ENSSSCE00000358658_3_c_-	ENSSSCE00000035840_5_c_-	ENSSSCT00000004766	ENSSSCT00000004766	ENSSSCG00000004311	ENSSSCG00000004311								
1	56979831	56998082	-	5	circRNA_16873	ENSSSCE00000358658_3_c_-	ENSSSCE00000035842_5_c_-	ENSSSCT00000004766	ENSSSCT00000004766	ENSSSCG00000004311	ENSSSCG00000004311								
1	57030071	57038889	-	23	circRNA_6154	ENSSSCE00000035841_3_c_-	ENSSSCE00000035838_5_c_-	ENSSSCT00000004766	ENSSSCT00000004766	ENSSSCG00000004311	ENSSSCG00000004311								
1	57030071	57037382	-	16	circRNA_7427	ENSSSCE00000035841_3_c_-	ENSSSCE00000035839_5_c_-	ENSSSCT00000004766	ENSSSCT00000004766	ENSSSCG00000004311	ENSSSCG00000004311								
1	57030071	57031666	-	7	circRNA_13361	ENSSSCE00000035841_3_c_-	ENSSSCE00000035840_5_c_-	ENSSSCT00000004766	ENSSSCT00000004766	ENSSSCG00000004311	ENSSSCG00000004311								
1	57349314	57354474	-	8	circRNA_13573	ENSSSCE00000247356_3_c_-	ENSSSCE00000222925_5_c_-	ENSSSCT00000004773	ENSSSCT00000004773	ENSSSCG00000004317	ENSSSCG00000004317								
1	57385548	57402221	-	5	circRNA_13279	ENSSSCE00000035903_3_c_-	ENSSSCE00000231986_5_c_-,ENSSSCE00000264487_5_c_-	ENSSSCT00000004774	ENSSSCT00000004774,ENSSSCT00000043295	ENSSSCG00000004318	ENSSSCG00000004318,ENSSSCG00000004318								
1	57392228	57393736	-	24	circRNA_7036	ENSSSCE00000035920_3_c_-	ENSSSCE00000448940_5_c_-,ENSSSCE00000035919_5_c_-	ENSSSCT00000004774	ENSSSCT00000004774,ENSSSCT00000043295	ENSSSCG00000004318	ENSSSCG00000004318,ENSSSCG00000004318								
1	57626338	57627778	+	17	circRNA_4172	ENSSSCE00000035926_5_c_+	ENSSSCE00000035927_3_c_+	ENSSSCT00000004778	ENSSSCT00000039423	ENSSSCG00000004322	ENSSSCG00000004322								
1	57775448	57778882	-	7	circRNA_10851	ENSSSCE00000239157_3_c_-	ENSSSCE00000245207_5_c_-	ENSSSCT00000004784	ENSSSCT00000004784	ENSSSCG00000004328	ENSSSCG00000004328								
1	57778012	57785737	-	5	circRNA_14536	ENSSSCE00000209782_3_c_-	ENSSSCE00000246334_5_c_-	ENSSSCT00000004784	ENSSSCT00000004784	ENSSSCG00000004328	ENSSSCG00000004328								
1	57780876	57785737	-	17	circRNA_10993	ENSSSCE00000228390_3_c_-	ENSSSCE00000246334_5_c_-	ENSSSCT00000004784	ENSSSCT00000004784	ENSSSCG00000004328	ENSSSCG00000004328								
1	57782426	57785737	-	12	circRNA_13246	ENSSSCE00000183963_3_c_-	ENSSSCE00000246334_5_c_-	ENSSSCT00000004784	ENSSSCT00000004784	ENSSSCG00000004328	ENSSSCG00000004328								
1	57788271	57790359	-	12	circRNA_2266	ENSSSCE00000216329_3_c_-	ENSSSCE00000036020_5_c_-	ENSSSCT00000004784	ENSSSCT00000004784	ENSSSCG00000004328	ENSSSCG00000004328								
1	57788271	57796014	-	14	circRNA_15085	ENSSSCE00000216329_3_c_-	ENSSSCE00000300102_5_c_-	ENSSSCT00000004784	ENSSSCT00000004784	ENSSSCG00000004328	ENSSSCG00000004328								
1	58515790	58521489	-	8	circRNA_1732	ENSSSCE00000234217_3_c_-	ENSSSCE00000313783_5_c_-	ENSSSCT00000004790	ENSSSCT00000004790	ENSSSCG00000004334	ENSSSCG00000004334								
1	58519671	58523658	-	7	circRNA_14605	ENSSSCE00000264856_3_c_-	ENSSSCE00000293395_5_c_-	ENSSSCT00000004790	ENSSSCT00000004790	ENSSSCG00000004334	ENSSSCG00000004334								
1	58523529	58533984	-	16	circRNA_1267	ENSSSCE00000293395_3_c_-	ENSSSCE00000384973_5_c_-	ENSSSCT00000004790	ENSSSCT00000004790	ENSSSCG00000004334	ENSSSCG00000004334								
1	60882052	60883394	-	7	circRNA_9712	ENSSSCE00000036063_3_c_-	ENSSSCE00000036062_5_c_-	ENSSSCT00000058715	ENSSSCT00000058715	ENSSSCG00000004336	ENSSSCG00000004336								
1	64259725	64260452	+	7	circRNA_10476	ENSSSCE00000036117_5_c_+	ENSSSCE00000036117_3_c_+	ENSSSCT00000031034	ENSSSCT00000031034	ENSSSCG00000027002	ENSSSCG00000027002						ENSSSCE00000036117,ENSSSCE00000036117,ENSSSCE00000036117,ENSSSCE00000036117	64259725_64260452,64259725_64260452,64259725_64260452,64259725_64260452	ENSSSCG00000027002_+_c,ENSSSCG00000027002_+_c,ENSSSCG00000027002_+_c,ENSSSCG00000027002_+_c
1	64395019	64445410	-	5	circRNA_13499	ENSSSCE00000036137_3_c_-	ENSSSCE00000036143_5_c_-	ENSSSCT00000004800	ENSSSCT00000004800	ENSSSCG00000004344	ENSSSCG00000004344								
1	65894299	65911662	-	5	circRNA_9545	ENSSSCE00000036150_3_c_-	ENSSSCE00000036148_5_c_-	ENSSSCT00000004804	ENSSSCT00000004804	ENSSSCG00000004347	ENSSSCG00000004347								
1	66321460	66339064	-	9	circRNA_6672	ENSSSCE00000378024_3_c_-	ENSSSCE00000175831_5_c_-,ENSSSCE00000279708_5_c_-	ENSSSCT00000028667	ENSSSCT00000028667,ENSSSCT00000028650	ENSSSCG00000004349	ENSSSCG00000004349,ENSSSCG00000037594								
1	66327216	66339064	-	6	circRNA_4126	ENSSSCE00000036162_3_c_-,ENSSSCE00000174145_3_c_-	ENSSSCE00000175831_5_c_-,ENSSSCE00000279708_5_c_-	ENSSSCT00000028667,ENSSSCT00000028650	ENSSSCT00000028667,ENSSSCT00000028650	ENSSSCG00000004349,ENSSSCG00000037594	ENSSSCG00000004349,ENSSSCG00000037594								
1	66332070	66339064	-	41	circRNA_6096	ENSSSCE00000400522_3_c_-,ENSSSCE00000241493_3_c_-,ENSSSCE00000287453_3_c_-	ENSSSCE00000175831_5_c_-,ENSSSCE00000279708_5_c_-	ENSSSCT00000004806,ENSSSCT00000028667,ENSSSCT00000028650	ENSSSCT00000028667,ENSSSCT00000028650	ENSSSCG00000004349,ENSSSCG00000004349,ENSSSCG00000037594	ENSSSCG00000004349,ENSSSCG00000037594								
1	66336419	66339064	-	6	circRNA_4322	ENSSSCE00000412657_3_c_-,ENSSSCE00000236617_3_c_-,ENSSSCE00000279872_3_c_-	ENSSSCE00000175831_5_c_-,ENSSSCE00000279708_5_c_-	ENSSSCT00000004806,ENSSSCT00000028667,ENSSSCT00000028650	ENSSSCT00000028667,ENSSSCT00000028650	ENSSSCG00000004349,ENSSSCG00000004349,ENSSSCG00000037594	ENSSSCG00000004349,ENSSSCG00000037594								
1	66353975	66356192	-	29	circRNA_4703	ENSSSCE00000214434_3_c_-	ENSSSCE00000036167_5_c_-	ENSSSCT00000028650	ENSSSCT00000028650	ENSSSCG00000037594	ENSSSCG00000037594								
1	66353975	66358900	-	9	circRNA_7101	ENSSSCE00000214434_3_c_-	ENSSSCE00000036166_5_c_-	ENSSSCT00000028650	ENSSSCT00000028650	ENSSSCG00000037594	ENSSSCG00000037594								
1	66353975	66360969	-	9	circRNA_11682	ENSSSCE00000214434_3_c_-	ENSSSCE00000036165_5_c_-	ENSSSCT00000028650	ENSSSCT00000028650	ENSSSCG00000037594	ENSSSCG00000037594								
1	66358762	66360969	-	6	circRNA_2503	ENSSSCE00000036166_3_c_-	ENSSSCE00000036165_5_c_-	ENSSSCT00000028650	ENSSSCT00000028650	ENSSSCG00000037594	ENSSSCG00000037594								
1	66405986	66425204	-	5	circRNA_13353	ENSSSCE00000371450_3_c_-	ENSSSCE00000036173_5_c_-	ENSSSCT00000004808	ENSSSCT00000004808	ENSSSCG00000004351	ENSSSCG00000004351								
1	66412648	66425204	-	13	circRNA_2518	ENSSSCE00000320715_3_c_-	ENSSSCE00000036173_5_c_-	ENSSSCT00000004808	ENSSSCT00000004808	ENSSSCG00000004351	ENSSSCG00000004351								
1	66477212	66484136	-	9	circRNA_8461	ENSSSCE00000337799_3_c_-	ENSSSCE00000036195_5_c_-	ENSSSCT00000036804	ENSSSCT00000036804	ENSSSCG00000004353	ENSSSCG00000004353								
1	66487804	66492995	-	9	circRNA_11042	ENSSSCE00000036194_3_c_-	ENSSSCE00000036191_5_c_-	ENSSSCT00000036804	ENSSSCT00000004810	ENSSSCG00000004353	ENSSSCG00000004353								
1	67439728	67445988	-	5	circRNA_10490	ENSSSCE00000036250_3_c_-	ENSSSCE00000036245_5_c_-	ENSSSCT00000004815	ENSSSCT00000004815	ENSSSCG00000004358	ENSSSCG00000004358								
1	67449465	67461889	-	9	circRNA_5069	ENSSSCE00000036244_3_c_-	ENSSSCE00000285507_5_c_-	ENSSSCT00000004815	ENSSSCT00000004815	ENSSSCG00000004358	ENSSSCG00000004358								
1	67576478	67578266	-	6	circRNA_3228	ENSSSCE00000177795_3_c_-	ENSSSCE00000036253_5_c_-	ENSSSCT00000004815	ENSSSCT00000004815	ENSSSCG00000004358	ENSSSCG00000004358								
1	67576478	67584208	-	15	circRNA_11009	ENSSSCE00000177795_3_c_-	ENSSSCE00000036252_5_c_-	ENSSSCT00000004815	ENSSSCT00000004815	ENSSSCG00000004358	ENSSSCG00000004358								
1	67576478	67613863	-	5	circRNA_15761	ENSSSCE00000177795_3_c_-	ENSSSCE00000299464_5_c_-,ENSSSCE00000316943_5_c_-	ENSSSCT00000004815	ENSSSCT00000004816,ENSSSCT00000004815	ENSSSCG00000004358	ENSSSCG00000004358,ENSSSCG00000004358								
1	71002779	71010986	-	10	circRNA_7084	ENSSSCE00000036285_3_c_-	ENSSSCE00000036283_5_c_-	ENSSSCT00000004823	ENSSSCT00000004823	ENSSSCG00000004364	ENSSSCG00000004364								
1	71002779	71020948	-	9	circRNA_11918	ENSSSCE00000036285_3_c_-	ENSSSCE00000202378_5_c_-	ENSSSCT00000004823	ENSSSCT00000004823	ENSSSCG00000004364	ENSSSCG00000004364								
1	71031953	71047241	-	7	circRNA_13940	ENSSSCE00000170516_3_c_-	ENSSSCE00000036301_5_c_-	ENSSSCT00000004823	ENSSSCT00000004823	ENSSSCG00000004364	ENSSSCG00000004364								
1	71053396	71074187	-	5	circRNA_5898	ENSSSCE00000036300_3_c_-	ENSSSCE00000036296_5_c_-	ENSSSCT00000004823	ENSSSCT00000004823	ENSSSCG00000004364	ENSSSCG00000004364								
1	71055165	71082722	-	65	circRNA_2890	ENSSSCE00000036298_3_c_-	ENSSSCE00000036295_5_c_-	ENSSSCT00000004823	ENSSSCT00000004823	ENSSSCG00000004364	ENSSSCG00000004364								
1	71082646	71092173	-	9	circRNA_14115	ENSSSCE00000036295_3_c_-	ENSSSCE00000036292_5_c_-	ENSSSCT00000004823	ENSSSCT00000004823	ENSSSCG00000004364	ENSSSCG00000004364								
1	71089793	71092173	-	5	circRNA_5386	ENSSSCE00000036294_3_c_-	ENSSSCE00000036292_5_c_-	ENSSSCT00000004823	ENSSSCT00000004823	ENSSSCG00000004364	ENSSSCG00000004364								
