gene_ID_ssc	gene_ID_bta	homology_type
ENSSSCG00000012671	ENSBTAG00000007647	ortholog_one2one
ENSSSCG00000013120	ENSBTAG00000048032	ortholog_one2one
ENSSSCG00000003368	ENSBTAG00000009075	ortholog_one2one
ENSSSCG00000022538	ENSBTAG00000002682	ortholog_one2one
ENSSSCG00000030610	ENSBTAG00000020911	ortholog_one2one
ENSSSCG00000028646	ENSBTAG00000015962	ortholog_one2one
ENSSSCG00000000547	ENSBTAG00000022083	ortholog_one2one
ENSSSCG00000009822	ENSBTAG00000022067	ortholog_one2one
ENSSSCG00000002670	ENSBTAG00000009446	ortholog_one2one
ENSSSCG00000028786	ENSBTAG00000027983	ortholog_one2one
ENSSSCG00000050014	ENSBTAG00000000950	ortholog_one2many
ENSSSCG00000050014	ENSBTAG00000053412	ortholog_one2many
ENSSSCG00000032768	ENSBTAG00000009287	ortholog_one2one
ENSSSCG00000004114	ENSBTAG00000016844	ortholog_one2one
ENSSSCG00000028202	ENSBTAG00000012481	ortholog_one2one
ENSSSCG00000033910	ENSBTAG00000054206	ortholog_many2many
ENSSSCG00000033910	ENSBTAG00000048891	ortholog_many2many
ENSSSCG00000033910	ENSBTAG00000025928	ortholog_many2many
ENSSSCG00000033910	ENSBTAG00000050194	ortholog_many2many
ENSSSCG00000033910	ENSBTAG00000046443	ortholog_many2many
ENSSSCG00000033910	ENSBTAG00000053469	ortholog_many2many
ENSSSCG00000033910	ENSBTAG00000053027	ortholog_many2many
ENSSSCG00000033910	ENSBTAG00000054099	ortholog_many2many
ENSSSCG00000033910	ENSBTAG00000053037	ortholog_many2many
ENSSSCG00000033910	ENSBTAG00000055152	ortholog_many2many
ENSSSCG00000033910	ENSBTAG00000047698	ortholog_many2many
ENSSSCG00000033910	ENSBTAG00000048549	ortholog_many2many
ENSSSCG00000033910	ENSBTAG00000051881	ortholog_many2many
ENSSSCG00000033910	ENSBTAG00000050661	ortholog_many2many
ENSSSCG00000038650	ENSBTAG00000006777	ortholog_one2one
ENSSSCG00000003672	ENSBTAG00000045689	ortholog_one2many
ENSSSCG00000003672	ENSBTAG00000013363	ortholog_one2many
ENSSSCG00000011641	ENSBTAG00000001324	ortholog_one2one
ENSSSCG00000042631	ENSBTAG00000049097	ortholog_many2many
ENSSSCG00000042631	ENSBTAG00000052605	ortholog_many2many
ENSSSCG00000042631	ENSBTAG00000051344	ortholog_many2many
ENSSSCG00000042631	ENSBTAG00000054506	ortholog_many2many
ENSSSCG00000042631	ENSBTAG00000054587	ortholog_many2many
ENSSSCG00000042631	ENSBTAG00000052107	ortholog_many2many
ENSSSCG00000042631	ENSBTAG00000048510	ortholog_many2many
ENSSSCG00000042631	ENSBTAG00000049759	ortholog_many2many
ENSSSCG00000042631	ENSBTAG00000049214	ortholog_many2many
ENSSSCG00000005152	ENSBTAG00000048428	ortholog_one2one
ENSSSCG00000031308	ENSBTAG00000051537	ortholog_one2one
ENSSSCG00000028304	ENSBTAG00000025434	ortholog_one2one
ENSSSCG00000009823	ENSBTAG00000008417	ortholog_one2one
ENSSSCG00000003370	ENSBTAG00000024525	ortholog_one2one
ENSSSCG00000003949	ENSBTAG00000009819	ortholog_one2one
ENSSSCG00000034642	ENSBTAG00000040295	ortholog_many2many
ENSSSCG00000034642	ENSBTAG00000007354	ortholog_many2many
ENSSSCG00000023482	ENSBTAG00000000949	ortholog_one2one
ENSSSCG00000009238	ENSBTAG00000005744	ortholog_one2one
ENSSSCG00000040599	ENSBTAG00000009288	ortholog_one2one
ENSSSCG00000011943	ENSBTAG00000006893	ortholog_one2one
ENSSSCG00000017766	ENSBTAG00000015535	ortholog_one2one
ENSSSCG00000014076	ENSBTAG00000016002	ortholog_one2one
ENSSSCG00000005441	ENSBTAG00000004991	ortholog_one2one
ENSSSCG00000034940	ENSBTAG00000052820	ortholog_one2many
ENSSSCG00000015677	ENSBTAG00000019683	ortholog_one2one
ENSSSCG00000008829	ENSBTAG00000001839	ortholog_one2one
ENSSSCG00000003371	ENSBTAG00000013071	ortholog_one2one
ENSSSCG00000017311	ENSBTAG00000017512	ortholog_one2one
ENSSSCG00000009293	ENSBTAG00000019545	ortholog_one2one
ENSSSCG00000012600	ENSBTAG00000040386	ortholog_one2one
ENSSSCG00000040215	ENSBTAG00000033174	ortholog_one2one
ENSSSCG00000021591	ENSBTAG00000025848	ortholog_one2many
ENSSSCG00000006000	ENSBTAG00000015333	ortholog_one2one
ENSSSCG00000034424	ENSBTAG00000004765	ortholog_one2many
ENSSSCG00000009239	ENSBTAG00000009849	ortholog_one2one
ENSSSCG00000036673	ENSBTAG00000051234	ortholog_one2many
ENSSSCG00000036673	ENSBTAG00000013367	ortholog_one2many
ENSSSCG00000016614	ENSBTAG00000012119	ortholog_one2one
ENSSSCG00000009824	ENSBTAG00000018330	ortholog_one2one
ENSSSCG00000012825	ENSBTAG00000006268	ortholog_one2one
ENSSSCG00000039330	ENSBTAG00000017074	ortholog_one2one
ENSSSCG00000015256	ENSBTAG00000003176	ortholog_one2one
ENSSSCG00000038506	ENSBTAG00000005397	ortholog_one2one
ENSSSCG00000038285	ENSBTAG00000008385	ortholog_one2one
ENSSSCG00000040873	ENSBTAG00000050146	ortholog_many2many
ENSSSCG00000040873	ENSBTAG00000050879	ortholog_many2many
ENSSSCG00000040873	ENSBTAG00000049292	ortholog_many2many
ENSSSCG00000040873	ENSBTAG00000052867	ortholog_many2many
ENSSSCG00000006625	ENSBTAG00000017580	ortholog_one2one
ENSSSCG00000030906	ENSBTAG00000003781	ortholog_one2one
ENSSSCG00000040838	ENSBTAG00000051215	ortholog_one2one
ENSSSCG00000007949	ENSBTAG00000001078	ortholog_one2one
ENSSSCG00000029710	ENSBTAG00000050091	ortholog_one2one
ENSSSCG00000032658	ENSBTAG00000038990	ortholog_one2one
ENSSSCG00000010298	ENSBTAG00000050814	ortholog_one2one
ENSSSCG00000000549	ENSBTAG00000004283	ortholog_one2one
ENSSSCG00000000067	ENSBTAG00000040106	ortholog_one2one
ENSSSCG00000009825	ENSBTAG00000018332	ortholog_one2one
ENSSSCG00000036702	ENSBTAG00000018255	ortholog_one2one
ENSSSCG00000037399	ENSBTAG00000017460	ortholog_one2one
ENSSSCG00000022919	ENSBTAG00000018125	ortholog_one2one
ENSSSCG00000041975	ENSBTAG00000053279	ortholog_one2many
ENSSSCG00000041975	ENSBTAG00000051475	ortholog_one2many
ENSSSCG00000022678	ENSBTAG00000048360	ortholog_one2one
ENSSSCG00000011979	ENSBTAG00000020997	ortholog_one2one
ENSSSCG00000040977	ENSBTAG00000013708	ortholog_one2one
ENSSSCG00000003377	ENSBTAG00000021202	ortholog_one2one
ENSSSCG00000009240	ENSBTAG00000031750	ortholog_one2one
ENSSSCG00000023759	ENSBTAG00000018060	ortholog_one2one
ENSSSCG00000035026	ENSBTAG00000027782	ortholog_one2many
ENSSSCG00000039321	ENSBTAG00000047717	ortholog_one2one
ENSSSCG00000016970	ENSBTAG00000005743	ortholog_one2many
ENSSSCG00000011642	ENSBTAG00000016999	ortholog_one2one
ENSSSCG00000036132	ENSBTAG00000013921	ortholog_one2one
ENSSSCG00000000066	ENSBTAG00000030222	ortholog_one2one
ENSSSCG00000011238	ENSBTAG00000007732	ortholog_one2one
ENSSSCG00000008830	ENSBTAG00000021347	ortholog_one2one
ENSSSCG00000049574	ENSBTAG00000050074	ortholog_many2many
ENSSSCG00000049574	ENSBTAG00000053206	ortholog_many2many
ENSSSCG00000049574	ENSBTAG00000053189	ortholog_many2many
ENSSSCG00000049574	ENSBTAG00000049182	ortholog_many2many
ENSSSCG00000049574	ENSBTAG00000054997	ortholog_many2many
ENSSSCG00000026346	ENSBTAG00000019418	ortholog_one2one
ENSSSCG00000006002	ENSBTAG00000002080	ortholog_one2one
ENSSSCG00000008404	ENSBTAG00000015481	ortholog_one2one
ENSSSCG00000031251	ENSBTAG00000003280	ortholog_one2one
ENSSSCG00000013232	ENSBTAG00000018742	ortholog_one2one
ENSSSCG00000014079	ENSBTAG00000024878	ortholog_one2one
ENSSSCG00000042460	ENSBTAG00000040609	ortholog_one2one
ENSSSCG00000007950	ENSBTAG00000016629	ortholog_one2one
ENSSSCG00000035119	ENSBTAG00000003116	ortholog_one2one
ENSSSCG00000009826	ENSBTAG00000009208	ortholog_one2one
ENSSSCG00000050341	ENSBTAG00000052415	ortholog_one2many
ENSSSCG00000002672	ENSBTAG00000000946	ortholog_one2one
ENSSSCG00000036747	ENSBTAG00000046555	ortholog_one2one
ENSSSCG00000012720	ENSBTAG00000052373	ortholog_one2many
ENSSSCG00000012720	ENSBTAG00000019221	ortholog_one2many
ENSSSCG00000027211	ENSBTAG00000018581	ortholog_one2one
ENSSSCG00000039701	ENSBTAG00000048519	ortholog_one2one
ENSSSCG00000036247	ENSBTAG00000002477	ortholog_one2one
ENSSSCG00000013230	ENSBTAG00000055123	ortholog_one2one
ENSSSCG00000006003	ENSBTAG00000011779	ortholog_one2one
ENSSSCG00000003950	ENSBTAG00000003777	ortholog_one2one
ENSSSCG00000010299	ENSBTAG00000020218	ortholog_one2one
ENSSSCG00000046286	ENSBTAG00000051784	ortholog_one2many
ENSSSCG00000000068	ENSBTAG00000016198	ortholog_one2one
ENSSSCG00000002671	ENSBTAG00000000945	ortholog_one2one
ENSSSCG00000040518	ENSBTAG00000039517	ortholog_one2one
ENSSSCG00000016075	ENSBTAG00000008915	ortholog_one2one
ENSSSCG00000039295	ENSBTAG00000014579	ortholog_one2one
ENSSSCG00000020685	ENSBTAG00000016647	ortholog_one2one
ENSSSCG00000022192	ENSBTAG00000002260	ortholog_one2one
ENSSSCG00000032081	ENSBTAG00000018483	ortholog_one2one
ENSSSCG00000003670	ENSBTAG00000019695	ortholog_one2one
ENSSSCG00000035318	ENSBTAG00000015225	ortholog_one2one
ENSSSCG00000017776	ENSBTAG00000015639	ortholog_one2one
ENSSSCG00000009241	ENSBTAG00000006950	ortholog_one2one
ENSSSCG00000014080	ENSBTAG00000007840	ortholog_one2one
ENSSSCG00000034230	ENSBTAG00000052566	ortholog_one2one
ENSSSCG00000032453	ENSBTAG00000004706	ortholog_one2one
ENSSSCG00000004458	ENSBTAG00000039477	ortholog_one2one
ENSSSCG00000047390	ENSBTAG00000051784	ortholog_one2many
ENSSSCG00000003951	ENSBTAG00000021079	ortholog_one2one
ENSSSCG00000033926	ENSBTAG00000002480	ortholog_one2one
ENSSSCG00000008831	ENSBTAG00000001600	ortholog_one2one
ENSSSCG00000013227	ENSBTAG00000018482	ortholog_one2one
ENSSSCG00000039944	ENSBTAG00000053152	ortholog_many2many
ENSSSCG00000039944	ENSBTAG00000050300	ortholog_many2many
ENSSSCG00000039944	ENSBTAG00000048056	ortholog_many2many
ENSSSCG00000039944	ENSBTAG00000052651	ortholog_many2many
ENSSSCG00000039944	ENSBTAG00000049157	ortholog_many2many
ENSSSCG00000036395	ENSBTAG00000019698	ortholog_one2one
ENSSSCG00000000551	ENSBTAG00000011804	ortholog_one2one
ENSSSCG00000015667	ENSBTAG00000019592	ortholog_one2one
ENSSSCG00000031877	ENSBTAG00000025809	ortholog_one2one
ENSSSCG00000013937	ENSBTAG00000006649	ortholog_one2one
ENSSSCG00000033823	ENSBTAG00000006204	ortholog_one2one
ENSSSCG00000034423	ENSBTAG00000039901	ortholog_one2many
ENSSSCG00000017777	ENSBTAG00000010073	ortholog_one2one
ENSSSCG00000024697	ENSBTAG00000021082	ortholog_one2one
ENSSSCG00000027902	ENSBTAG00000044178	ortholog_one2one
ENSSSCG00000044386	ENSBTAG00000048437	ortholog_many2many
ENSSSCG00000044386	ENSBTAG00000050411	ortholog_many2many
ENSSSCG00000044386	ENSBTAG00000049078	ortholog_many2many
ENSSSCG00000044386	ENSBTAG00000052769	ortholog_many2many
ENSSSCG00000044386	ENSBTAG00000054361	ortholog_many2many
ENSSSCG00000023837	ENSBTAG00000049788	ortholog_one2one
ENSSSCG00000004119	ENSBTAG00000044181	ortholog_one2one
ENSSSCG00000007951	ENSBTAG00000026403	ortholog_one2one
ENSSSCG00000011944	ENSBTAG00000012692	ortholog_one2one
ENSSSCG00000037099	ENSBTAG00000012592	ortholog_one2one
ENSSSCG00000049540	ENSBTAG00000053848	ortholog_one2many
ENSSSCG00000049540	ENSBTAG00000051689	ortholog_one2many
ENSSSCG00000049540	ENSBTAG00000048914	ortholog_one2many
ENSSSCG00000033081	ENSBTAG00000048437	ortholog_many2many
ENSSSCG00000033081	ENSBTAG00000050411	ortholog_many2many
ENSSSCG00000033081	ENSBTAG00000049078	ortholog_many2many
ENSSSCG00000033081	ENSBTAG00000052769	ortholog_many2many
ENSSSCG00000033081	ENSBTAG00000054361	ortholog_many2many
ENSSSCG00000048477	ENSBTAG00000049538	ortholog_one2one
ENSSSCG00000006626	ENSBTAG00000007320	ortholog_one2one
ENSSSCG00000046448	ENSBTAG00000052704	ortholog_many2many
ENSSSCG00000046448	ENSBTAG00000048922	ortholog_many2many
ENSSSCG00000046448	ENSBTAG00000053728	ortholog_many2many
ENSSSCG00000046448	ENSBTAG00000053049	ortholog_many2many
ENSSSCG00000012824	ENSBTAG00000013044	ortholog_one2one
ENSSSCG00000005444	ENSBTAG00000038794	ortholog_one2one
ENSSSCG00000012030	ENSBTAG00000039820	ortholog_one2one
ENSSSCG00000008402	ENSBTAG00000000295	ortholog_one2one
ENSSSCG00000031477	ENSBTAG00000052110	ortholog_one2one
ENSSSCG00000034297	ENSBTAG00000021210	ortholog_one2one
ENSSSCG00000008832	ENSBTAG00000014599	ortholog_one2one
ENSSSCG00000009827	ENSBTAG00000009216	ortholog_one2one
ENSSSCG00000031073	ENSBTAG00000012587	ortholog_one2one
ENSSSCG00000002305	ENSBTAG00000010052	ortholog_one2one
ENSSSCG00000040165	ENSBTAG00000050947	ortholog_one2many
ENSSSCG00000039390	ENSBTAG00000007474	ortholog_one2one
ENSSSCG00000029324	ENSBTAG00000054331	ortholog_one2one
ENSSSCG00000042868	ENSBTAG00000052415	ortholog_one2many
ENSSSCG00000039864	ENSBTAG00000002070	ortholog_one2one
ENSSSCG00000027237	ENSBTAG00000003184	ortholog_one2one
ENSSSCG00000014081	ENSBTAG00000000081	ortholog_one2one
ENSSSCG00000021804	ENSBTAG00000046384	ortholog_one2one
ENSSSCG00000013226	ENSBTAG00000018479	ortholog_one2one
ENSSSCG00000028123	ENSBTAG00000014838	ortholog_one2one
ENSSSCG00000038990	ENSBTAG00000000309	ortholog_one2one
ENSSSCG00000004460	ENSBTAG00000026716	ortholog_one2one
ENSSSCG00000011643	ENSBTAG00000000742	ortholog_one2one
ENSSSCG00000015668	ENSBTAG00000015291	ortholog_one2one
ENSSSCG00000030446	ENSBTAG00000016695	ortholog_one2one
ENSSSCG00000046739	ENSBTAG00000019925	ortholog_one2many
ENSSSCG00000012823	ENSBTAG00000013045	ortholog_one2one
ENSSSCG00000000071	ENSBTAG00000006202	ortholog_one2one
ENSSSCG00000017778	ENSBTAG00000013501	ortholog_one2one
ENSSSCG00000034385	ENSBTAG00000034283	ortholog_one2one
ENSSSCG00000036575	ENSBTAG00000015108	ortholog_one2one
ENSSSCG00000003374	ENSBTAG00000006515	ortholog_one2one
ENSSSCG00000022288	ENSBTAG00000011798	ortholog_one2one
ENSSSCG00000008834	ENSBTAG00000018106	ortholog_one2one
ENSSSCG00000016969	ENSBTAG00000034360	ortholog_one2one
ENSSSCG00000010300	ENSBTAG00000020219	ortholog_one2one
ENSSSCG00000016076	ENSBTAG00000004659	ortholog_one2one
ENSSSCG00000017779	ENSBTAG00000015976	ortholog_one2one
ENSSSCG00000031699	ENSBTAG00000030719	ortholog_one2one
ENSSSCG00000022486	ENSBTAG00000013057	ortholog_one2one
ENSSSCG00000025545	ENSBTAG00000013244	ortholog_one2one
ENSSSCG00000035377	ENSBTAG00000025664	ortholog_one2many
ENSSSCG00000035377	ENSBTAG00000049914	ortholog_one2many
ENSSSCG00000009242	ENSBTAG00000010546	ortholog_one2one
ENSSSCG00000032007	ENSBTAG00000011104	ortholog_one2one
ENSSSCG00000014082	ENSBTAG00000004028	ortholog_one2one
ENSSSCG00000001697	ENSBTAG00000032680	ortholog_one2one
ENSSSCG00000044559	ENSBTAG00000052415	ortholog_one2many
ENSSSCG00000002680	ENSBTAG00000018772	ortholog_one2one
ENSSSCG00000028149	ENSBTAG00000012936	ortholog_one2one
ENSSSCG00000034233	ENSBTAG00000052704	ortholog_many2many
ENSSSCG00000034233	ENSBTAG00000048922	ortholog_many2many
ENSSSCG00000034233	ENSBTAG00000053728	ortholog_many2many
ENSSSCG00000034233	ENSBTAG00000053049	ortholog_many2many
ENSSSCG00000016968	ENSBTAG00000000363	ortholog_one2one
ENSSSCG00000042755	ENSBTAG00000049034	ortholog_one2one
ENSSSCG00000041972	ENSBTAG00000005082	ortholog_one2one
ENSSSCG00000012933	ENSBTAG00000004342	ortholog_one2one
ENSSSCG00000004921	ENSBTAG00000005738	ortholog_one2one
ENSSSCG00000009828	ENSBTAG00000011198	ortholog_one2one
ENSSSCG00000016077	ENSBTAG00000047441	ortholog_one2many
ENSSSCG00000016077	ENSBTAG00000012586	ortholog_one2many
ENSSSCG00000013233	ENSBTAG00000002520	ortholog_one2one
ENSSSCG00000042100	ENSBTAG00000024653	ortholog_one2many
ENSSSCG00000035445	ENSBTAG00000015979	ortholog_one2one
ENSSSCG00000002306	ENSBTAG00000009998	ortholog_one2one
ENSSSCG00000039929	ENSBTAG00000002072	ortholog_one2one
ENSSSCG00000036553	ENSBTAG00000043996	ortholog_one2one
ENSSSCG00000000553	ENSBTAG00000006985	ortholog_one2one
ENSSSCG00000044276	ENSBTAG00000045644	ortholog_one2one
ENSSSCG00000030177	ENSBTAG00000021544	ortholog_one2one
ENSSSCG00000002675	ENSBTAG00000018771	ortholog_one2one
ENSSSCG00000013873	ENSBTAG00000011136	ortholog_one2one
ENSSSCG00000027738	ENSBTAG00000016760	ortholog_one2one
ENSSSCG00000000072	ENSBTAG00000006200	ortholog_one2one
ENSSSCG00000015669	ENSBTAG00000018114	ortholog_one2one
ENSSSCG00000006627	ENSBTAG00000007318	ortholog_one2one
ENSSSCG00000025855	ENSBTAG00000009142	ortholog_one2one
ENSSSCG00000047055	ENSBTAG00000049083	ortholog_one2one
ENSSSCG00000002681	ENSBTAG00000018770	ortholog_one2one
ENSSSCG00000035421	ENSBTAG00000019529	ortholog_one2one
ENSSSCG00000013874	ENSBTAG00000047783	ortholog_one2one
ENSSSCG00000006009	ENSBTAG00000006209	ortholog_one2one
ENSSSCG00000003376	ENSBTAG00000016728	ortholog_one2one
ENSSSCG00000034416	ENSBTAG00000049302	ortholog_many2many
ENSSSCG00000034416	ENSBTAG00000054399	ortholog_many2many
ENSSSCG00000034416	ENSBTAG00000051060	ortholog_many2many
ENSSSCG00000036284	ENSBTAG00000003443	ortholog_one2one
ENSSSCG00000033057	ENSBTAG00000014461	ortholog_one2many
ENSSSCG00000033057	ENSBTAG00000053292	ortholog_one2many
ENSSSCG00000003954	ENSBTAG00000037555	ortholog_one2one
ENSSSCG00000016078	ENSBTAG00000012589	ortholog_one2one
ENSSSCG00000042426	ENSBTAG00000050074	ortholog_many2many
ENSSSCG00000042426	ENSBTAG00000053206	ortholog_many2many
ENSSSCG00000042426	ENSBTAG00000053189	ortholog_many2many
ENSSSCG00000042426	ENSBTAG00000049182	ortholog_many2many
ENSSSCG00000042426	ENSBTAG00000054997	ortholog_many2many
ENSSSCG00000000554	ENSBTAG00000004532	ortholog_one2one
ENSSSCG00000017781	ENSBTAG00000007946	ortholog_one2one
ENSSSCG00000016971	ENSBTAG00000044160	ortholog_one2one
ENSSSCG00000007952	ENSBTAG00000020109	ortholog_one2one
ENSSSCG00000013875	ENSBTAG00000011134	ortholog_one2one
ENSSSCG00000040899	ENSBTAG00000052410	ortholog_many2many
ENSSSCG00000040899	ENSBTAG00000021098	ortholog_many2many
ENSSSCG00000039023	ENSBTAG00000038978	ortholog_one2one
ENSSSCG00000015626	ENSBTAG00000044068	ortholog_one2one
ENSSSCG00000038075	ENSBTAG00000054206	ortholog_many2many
ENSSSCG00000038075	ENSBTAG00000048891	ortholog_many2many
ENSSSCG00000038075	ENSBTAG00000025928	ortholog_many2many
ENSSSCG00000038075	ENSBTAG00000050194	ortholog_many2many
ENSSSCG00000038075	ENSBTAG00000046443	ortholog_many2many
ENSSSCG00000038075	ENSBTAG00000053469	ortholog_many2many
ENSSSCG00000038075	ENSBTAG00000053027	ortholog_many2many
ENSSSCG00000038075	ENSBTAG00000054099	ortholog_many2many
ENSSSCG00000038075	ENSBTAG00000053037	ortholog_many2many
ENSSSCG00000038075	ENSBTAG00000055152	ortholog_many2many
ENSSSCG00000038075	ENSBTAG00000047698	ortholog_many2many
ENSSSCG00000038075	ENSBTAG00000048549	ortholog_many2many
ENSSSCG00000038075	ENSBTAG00000051881	ortholog_many2many
ENSSSCG00000038075	ENSBTAG00000050661	ortholog_many2many
ENSSSCG00000002307	ENSBTAG00000017798	ortholog_one2one
ENSSSCG00000001698	ENSBTAG00000021066	ortholog_one2many
ENSSSCG00000001698	ENSBTAG00000053551	ortholog_one2many
ENSSSCG00000007567	ENSBTAG00000020898	ortholog_one2one
ENSSSCG00000003957	ENSBTAG00000001397	ortholog_one2one
ENSSSCG00000036487	ENSBTAG00000018610	ortholog_many2many
ENSSSCG00000036487	ENSBTAG00000046015	ortholog_many2many
ENSSSCG00000004464	ENSBTAG00000000995	ortholog_one2one
ENSSSCG00000010301	ENSBTAG00000019525	ortholog_one2one
ENSSSCG00000002682	ENSBTAG00000010170	ortholog_one2one
ENSSSCG00000007569	ENSBTAG00000020896	ortholog_one2one
ENSSSCG00000009243	ENSBTAG00000022450	ortholog_one2one
ENSSSCG00000036591	ENSBTAG00000054452	ortholog_many2many
ENSSSCG00000036591	ENSBTAG00000052311	ortholog_many2many
ENSSSCG00000015627	ENSBTAG00000005499	ortholog_one2one
ENSSSCG00000002850	ENSBTAG00000003086	ortholog_one2one
ENSSSCG00000043631	ENSBTAG00000012229	ortholog_one2one
ENSSSCG00000016616	ENSBTAG00000007976	ortholog_one2one
ENSSSCG00000049159	ENSBTAG00000053601	ortholog_many2many
ENSSSCG00000049159	ENSBTAG00000048753	ortholog_many2many
ENSSSCG00000049159	ENSBTAG00000030714	ortholog_many2many
ENSSSCG00000000073	ENSBTAG00000046820	ortholog_one2one
ENSSSCG00000038824	ENSBTAG00000017936	ortholog_one2one
ENSSSCG00000004923	ENSBTAG00000003737	ortholog_one2one
ENSSSCG00000000074	ENSBTAG00000004048	ortholog_one2one
ENSSSCG00000033577	ENSBTAG00000026254	ortholog_one2one
ENSSSCG00000012822	ENSBTAG00000013046	ortholog_one2one
ENSSSCG00000021623	ENSBTAG00000048565	ortholog_one2many
ENSSSCG00000004120	ENSBTAG00000008112	ortholog_one2one
ENSSSCG00000007572	ENSBTAG00000040361	ortholog_one2one
ENSSSCG00000016972	ENSBTAG00000047486	ortholog_one2one
ENSSSCG00000030443	ENSBTAG00000013515	ortholog_one2one
ENSSSCG00000011645	ENSBTAG00000007014	ortholog_one2one
ENSSSCG00000031893	ENSBTAG00000006785	ortholog_one2one
ENSSSCG00000038071	ENSBTAG00000000062	ortholog_one2one
ENSSSCG00000006628	ENSBTAG00000006101	ortholog_one2one
ENSSSCG00000028600	ENSBTAG00000017811	ortholog_one2one
ENSSSCG00000028085	ENSBTAG00000047810	ortholog_one2one
ENSSSCG00000049416	ENSBTAG00000050140	ortholog_many2many
ENSSSCG00000049416	ENSBTAG00000050937	ortholog_many2many
ENSSSCG00000049416	ENSBTAG00000046417	ortholog_many2many
ENSSSCG00000039432	ENSBTAG00000054760	ortholog_many2many
ENSSSCG00000039432	ENSBTAG00000049353	ortholog_many2many
ENSSSCG00000016617	ENSBTAG00000002940	ortholog_one2one
ENSSSCG00000008835	ENSBTAG00000020647	ortholog_one2one
ENSSSCG00000021343	ENSBTAG00000012615	ortholog_one2one
ENSSSCG00000000075	ENSBTAG00000002630	ortholog_one2one
ENSSSCG00000030113	ENSBTAG00000018214	ortholog_one2one
ENSSSCG00000021328	ENSBTAG00000013250	ortholog_one2one
ENSSSCG00000016079	ENSBTAG00000019116	ortholog_one2one
ENSSSCG00000039218	ENSBTAG00000040086	ortholog_one2one
ENSSSCG00000035506	ENSBTAG00000051351	ortholog_one2one
ENSSSCG00000005446	ENSBTAG00000017063	ortholog_one2one
ENSSSCG00000016618	ENSBTAG00000002938	ortholog_one2one
ENSSSCG00000036542	ENSBTAG00000020689	ortholog_one2one
ENSSSCG00000015258	ENSBTAG00000018390	ortholog_one2one
ENSSSCG00000007565	ENSBTAG00000005934	ortholog_one2one
ENSSSCG00000009244	ENSBTAG00000020525	ortholog_one2one
ENSSSCG00000004926	ENSBTAG00000039658	ortholog_one2one
ENSSSCG00000037501	ENSBTAG00000007230	ortholog_one2one
ENSSSCG00000022647	ENSBTAG00000018496	ortholog_one2one
ENSSSCG00000006011	ENSBTAG00000052098	ortholog_one2one
ENSSSCG00000002309	ENSBTAG00000008576	ortholog_one2one
ENSSSCG00000016974	ENSBTAG00000001961	ortholog_one2one
ENSSSCG00000037896	ENSBTAG00000051974	ortholog_one2many
ENSSSCG00000000076	ENSBTAG00000009624	ortholog_one2one
ENSSSCG00000040001	ENSBTAG00000006519	ortholog_one2one
ENSSSCG00000024222	ENSBTAG00000016758	ortholog_one2one
ENSSSCG00000010302	ENSBTAG00000011108	ortholog_one2one
ENSSSCG00000013876	ENSBTAG00000011125	ortholog_one2one
